  Abfluﬂmengen durch die Kontrollquerschnitte 
  ------------------------------------------- 
             Punktnummern:  jeweils der erste Punkt im Nodestring 
            49734    101881    105254    117082    159137    298977    303661    710720   1081161   1079502         1   1078527     59923     81847    804548
 
  Zeit [h]    Abfluﬂ [m^3/s]  
 -----------------------------------------------------------------------------------------
 
   41.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.927     6.510     6.974   319.705
   41.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.928     6.510     6.974   319.706
   42.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.631   357.930   115.928     6.510     6.974   319.705
   42.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.928     6.510     6.974   319.705
   42.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.631   357.930   115.928     6.510     6.974   319.706
   42.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.631   357.930   115.928     6.510     6.974   319.706
   43.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.631   357.930   115.928     6.510     6.974   319.706
   43.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.631   357.930   115.928     6.510     6.974   319.706
   43.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.630   357.930   115.928     6.510     6.974   319.706
   43.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.630   357.930   115.928     6.510     6.974   319.705
   44.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.631   357.930   115.928     6.510     6.974   319.706
   44.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.631   357.930   115.928     6.510     6.974   319.706
   44.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.631   357.930   115.928     6.510     6.974   319.706
   44.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.631   357.930   115.928     6.510     6.974   319.706
