JAMSLong	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	
@data
@start
2018-12-01 00:00	0.270000	0.080000	0.150000	0.013000	0.044000	0.057000	0.311000	0.369000	0.140000	0.380000	0.017000	0.970000	0.063000	1.070000	0.053000	0.822000	0.143000	0.277000	0.221000	0.447000	0.468000	0.455000	0.967000	0.046000	0.398000	0.188000	0.674000	0.121000	0.064000	0.310000	1.460000	0.586000	0.020000	0.065000	0.082000	0.177636	0.000643	0.006749	0.011942	0.000142	0.006209	0.000033	0.028397	0.017097	0.002565	0.000000	0.170057	0.044440	0.512683	0.186680	0.063709	0.005387	0.034626	0.192381	0.111984	0.322600	0.322600	0.001317	0.048330	0.081390	0.000153	0.080389	0.027641	0.066111	0.159041	0.057966	0.000006	0.036765	0.000139	8.672155	
2018-12-02 00:00	0.270000	0.170000	0.171000	0.014000	0.110000	0.077000	0.311000	0.486000	0.170000	0.500000	0.023000	0.860000	0.130000	1.150000	0.071000	1.550000	0.143000	0.311000	0.276000	0.571000	0.468000	0.596000	0.967000	0.080000	0.477000	0.348000	0.775000	0.168000	0.188000	0.580000	1.460000	0.586000	0.020000	0.139000	0.071000	0.452890	0.002250	0.061151	0.011800	0.019894	0.012130	0.000033	0.125207	0.035410	0.029716	0.000262	0.695895	0.208619	1.312410	0.918703	0.065313	0.005403	0.060210	0.339347	0.590137	0.799420	0.799420	0.016119	0.055581	0.446031	0.010826	0.079426	0.287060	0.633937	0.164978	0.058905	0.000006	0.112433	0.000187	226.859896	
2018-12-03 00:00	0.580000	0.620000	0.246000	0.020000	0.514000	0.147000	0.392000	1.190000	0.320000	0.500000	0.023000	0.970000	0.460000	1.800000	0.183000	4.340000	0.143000	0.473000	0.418000	1.390000	2.030000	0.775000	1.040000	0.394000	0.855000	0.938000	1.050000	0.376000	0.831000	1.820000	1.910000	0.976000	0.036000	0.516000	0.199000	1.039325	0.005067	0.146298	0.011761	0.077812	0.033959	0.000032	0.368526	0.101225	0.060782	0.001630	1.463037	0.432682	2.667784	2.213884	0.070211	0.007392	0.106270	0.599571	1.505570	1.733292	1.733292	0.042971	0.064124	1.019245	0.034477	0.078470	0.688010	1.483547	0.184605	0.060345	0.000006	0.236304	0.000483	325.919567	
2018-12-04 00:00	1.870000	0.480000	0.246000	0.018000	0.412000	0.131000	0.478000	1.490000	0.260000	0.460000	0.031000	2.120000	0.828000	3.120000	0.157000	4.340000	0.143000	0.473000	0.276000	2.070000	2.980000	2.620000	2.120000	0.284000	1.070000	0.938000	0.899000	0.376000	0.831000	1.580000	2.180000	0.870000	0.036000	0.585000	0.229000	1.383047	0.006716	0.196208	0.011686	0.112134	0.047321	0.000032	0.511408	0.140307	0.079008	0.002465	1.904447	0.560032	3.453554	2.967988	0.073225	0.008581	0.133083	0.750212	2.039661	2.278446	2.278446	0.059161	0.068839	1.348137	0.048722	0.077520	0.918857	1.971943	0.195598	0.060969	0.000006	0.307797	0.000666	9.700924	
2018-12-05 00:00	1.360000	0.290000	0.171000	0.014000	0.266000	0.114000	0.311000	0.877000	0.170000	0.380000	0.023000	1.090000	0.585000	2.920000	0.124000	3.050000	0.143000	0.311000	0.221000	1.520000	2.150000	2.730000	3.700000	0.189000	0.960000	0.690000	0.721000	0.299000	0.541000	1.040000	1.820000	0.586000	0.036000	0.399000	0.108000	1.554700	0.007625	0.221909	0.011594	0.129896	0.054624	0.000032	0.584802	0.160911	0.091572	0.003078	2.117466	0.620431	3.837982	3.341327	0.075222	0.009299	0.146441	0.824073	2.307753	2.551838	2.551838	0.067373	0.071069	1.507810	0.059898	0.076577	1.031551	2.209781	0.200589	0.061050	0.000006	0.342834	0.000770	7.302868	
2018-12-06 00:00	1.210000	0.230000	0.171000	0.011000	0.136000	0.101000	0.273000	0.710000	0.170000	0.380000	0.017000	0.570000	0.434000	2.390000	0.107000	2.490000	0.143000	0.311000	0.197000	1.270000	1.640000	2.030000	3.260000	0.119000	0.750000	0.566000	0.721000	0.187000	0.420000	0.880000	1.640000	0.586000	0.020000	0.296000	0.061000	1.611174	0.008180	0.230881	0.011480	0.142106	0.058386	0.000031	0.614313	0.169861	0.097883	0.003412	2.180873	0.637460	3.956801	3.469383	0.075949	0.009734	0.151968	0.852880	2.402943	2.648197	2.648197	0.072493	0.071969	1.558676	0.066544	0.075641	1.067703	2.286020	0.201422	0.060706	0.000006	0.356592	0.000819	34.239482	
2018-12-07 00:00	1.210000	0.260000	0.150000	0.013000	0.136000	0.147000	0.273000	0.655000	0.170000	0.420000	0.017000	0.490000	0.387000	2.090000	0.115000	2.490000	0.143000	0.311000	0.197000	1.150000	1.510000	1.760000	2.600000	0.119000	0.654000	0.566000	0.721000	0.187000	0.420000	0.880000	1.730000	0.586000	0.020000	0.296000	0.071000	2.029081	0.010144	0.233079	0.011762	0.229816	0.080044	0.000031	0.634118	0.176269	0.113087	0.003922	2.443529	0.677228	4.641297	3.688177	0.078643	0.010643	0.158027	1.064869	2.634837	2.887055	2.887055	0.126896	0.081008	1.618406	0.077478	0.074768	1.134265	2.409700	0.203104	0.060212	0.000006	0.422498	0.000839	256.093834	
2018-12-08 00:00	1.520000	0.570000	0.171000	0.014000	0.514000	0.147000	0.351000	0.820000	0.230000	0.460000	0.023000	0.570000	0.518000	2.730000	0.183000	2.930000	0.143000	0.311000	0.221000	2.260000	2.410000	1.940000	2.600000	0.339000	1.070000	0.628000	0.721000	0.262000	0.607000	1.120000	2.000000	0.505000	0.020000	0.661000	0.082000	3.338926	0.090026	0.315556	0.012124	0.816494	0.107824	0.000030	0.909193	0.245097	0.225423	0.018779	3.581929	0.770981	7.159104	4.437864	0.128372	0.021058	0.197164	1.386683	3.804875	4.087132	4.087132	0.519571	0.434794	1.822246	0.216355	0.074176	1.382078	2.943072	0.206323	0.060080	0.000026	0.494077	0.000845	678.740272	
2018-12-09 00:00	2.970000	1.620000	0.338000	0.014000	1.530000	0.195000	0.351000	1.990000	0.520000	0.600000	0.051000	3.390000	1.600000	7.170000	1.560000	5.210000	0.143000	0.431000	0.378000	4.020000	6.680000	3.780000	3.410000	1.390000	3.970000	1.200000	1.410000	0.355000	1.160000	2.580000	2.370000	0.673000	0.079000	1.280000	0.082000	4.433177	0.175400	0.375988	0.012632	1.261455	0.152287	0.000056	1.159700	0.308001	0.369945	0.036690	4.493654	0.839368	9.217387	5.077116	0.162624	0.046903	0.230113	1.766046	4.605682	4.966473	4.966473	0.828459	0.679135	1.975154	0.390956	0.073780	1.544477	3.316085	0.226786	0.060273	0.000085	0.565024	0.000847	424.180055	
2018-12-10 00:00	3.960000	1.000000	0.275000	0.014000	1.350000	0.171000	0.351000	2.160000	0.640000	0.550000	0.040000	4.180000	1.680000	9.260000	1.320000	5.520000	0.143000	0.431000	0.378000	4.690000	6.010000	6.150000	8.140000	1.200000	2.820000	1.100000	0.967000	0.396000	1.160000	2.450000	2.660000	0.764000	0.079000	0.997000	0.126000	4.980315	0.234954	0.457446	0.013130	1.501015	0.179055	0.000153	1.288402	0.341019	0.457393	0.048199	4.918242	0.851575	10.219175	5.333704	0.195015	0.094538	0.247146	1.973275	4.955697	5.368962	5.368962	0.996678	0.821113	2.005501	0.499410	0.073395	1.593442	3.442717	0.239099	0.060107	0.000155	0.595581	0.000840	125.444731	
2018-12-11 00:00	3.160000	0.770000	0.338000	0.014000	1.110000	0.147000	0.351000	1.490000	0.520000	0.500000	0.031000	2.300000	1.170000	5.910000	0.710000	5.070000	0.143000	0.515000	0.276000	3.530000	4.580000	5.270000	7.900000	0.854000	2.080000	1.000000	0.833000	0.337000	0.989000	2.190000	2.270000	0.586000	0.057000	0.741000	0.093000	5.149367	0.269327	0.494993	0.013465	1.598542	0.191547	0.000398	1.336449	0.352858	0.500444	0.054076	5.010770	0.827295	10.495060	5.331735	0.212465	0.122797	0.253384	2.049260	4.997539	5.446339	5.446339	1.066978	0.895841	1.952240	0.553595	0.072921	1.566034	3.401383	0.244343	0.060044	0.000497	0.596196	0.000834	82.727653	
2018-12-12 00:00	2.230000	0.620000	0.219000	0.014000	0.970000	0.131000	0.351000	1.270000	0.520000	0.460000	0.031000	1.640000	0.782000	4.470000	0.414000	4.070000	0.143000	0.431000	0.276000	2.680000	3.680000	4.570000	6.570000	0.709000	1.810000	0.814000	0.721000	0.281000	0.910000	1.820000	2.000000	0.673000	0.079000	0.516000	0.082000	5.066181	0.283228	0.503472	0.013711	1.599220	0.193302	0.000639	1.319881	0.348785	0.515341	0.056326	4.884811	0.780682	10.289511	5.136925	0.220673	0.136776	0.249729	2.035428	4.837833	5.306210	5.306210	1.071086	0.912734	1.845370	0.572004	0.072458	1.489123	3.247194	0.245887	0.059730	0.000718	0.576490	0.000823	22.460832	
2018-12-13 00:00	1.870000	0.520000	0.194000	0.014000	0.847000	0.131000	0.311000	1.060000	0.350000	0.460000	0.023000	1.500000	0.619000	3.780000	0.330000	3.410000	0.143000	0.311000	0.248000	2.070000	3.140000	4.040000	5.750000	0.579000	1.550000	0.690000	0.721000	0.206000	0.753000	1.480000	1.910000	0.673000	0.057000	0.399000	0.093000	4.824087	0.282164	0.491302	0.013762	1.537984	0.187882	0.000801	1.262711	0.334703	0.507675	0.055885	4.621988	0.721689	9.779803	4.825216	0.221234	0.140981	0.239924	1.957774	4.555782	5.028067	5.028067	1.032742	0.891687	1.708581	0.564104	0.071797	1.383693	3.027029	0.243197	0.059137	0.000854	0.543334	0.000806	0.175277	
2018-12-14 00:00	1.520000	0.400000	0.171000	0.013000	0.732000	0.114000	0.273000	0.935000	0.350000	0.460000	0.023000	1.220000	0.488000	2.920000	0.289000	2.930000	0.143000	0.311000	0.248000	1.590000	2.680000	3.420000	4.480000	0.514000	1.300000	0.566000	0.721000	0.168000	0.674000	1.300000	1.730000	0.586000	0.057000	0.345000	0.082000	4.490302	0.271633	0.466509	0.013685	1.439671	0.178124	0.000906	1.182068	0.314854	0.486013	0.053756	4.282444	0.657177	9.096503	4.451736	0.216954	0.138779	0.226623	1.842689	4.207140	4.673233	4.673233	0.968843	0.847338	1.558272	0.539824	0.071006	1.264345	2.773747	0.237900	0.058374	0.000932	0.502970	0.000786	0.000772	
2018-12-15 00:00	1.360000	0.320000	0.171000	0.013000	0.620000	0.101000	0.273000	0.820000	0.290000	0.420000	0.023000	0.970000	0.434000	2.730000	0.215000	2.600000	0.143000	0.277000	0.221000	1.330000	2.280000	3.060000	3.700000	0.394000	1.190000	0.504000	0.674000	0.135000	0.607000	1.120000	1.820000	0.586000	0.036000	0.250000	0.061000	4.111494	0.255530	0.434727	0.013527	1.321657	0.166020	0.000973	1.089842	0.292178	0.456398	0.050650	3.907719	0.591758	8.330076	4.054209	0.209817	0.132590	0.211662	1.708541	3.830229	4.283994	4.283994	0.891222	0.789981	1.405474	0.506169	0.070132	1.140975	2.509688	0.231140	0.057517	0.000970	0.459678	0.000767	0.000000	
2018-12-16 00:00	1.360000	0.290000	0.171000	0.013000	0.567000	0.101000	0.273000	0.765000	0.290000	0.420000	0.017000	0.970000	0.387000	2.560000	0.183000	2.290000	0.143000	0.277000	0.221000	1.210000	2.030000	2.730000	3.260000	0.339000	1.070000	0.504000	0.674000	0.168000	0.541000	1.040000	1.640000	0.505000	0.036000	0.250000	0.061000	3.719313	0.236568	0.399840	0.013323	1.195844	0.152934	0.001014	0.994094	0.268668	0.423009	0.047059	3.525789	0.528413	7.541705	3.657710	0.201205	0.124121	0.196281	1.567834	3.450685	3.888759	3.888759	0.807996	0.726717	1.257335	0.467990	0.069210	1.020070	2.249565	0.223703	0.056618	0.000983	0.416311	0.000749	0.000000	
2018-12-17 00:00	1.210000	0.260000	0.171000	0.014000	0.514000	0.088000	0.236000	0.765000	0.260000	0.420000	0.017000	0.660000	0.345000	2.390000	0.157000	2.180000	0.143000	0.277000	0.221000	1.100000	1.900000	2.410000	2.990000	0.339000	0.960000	0.442000	0.674000	0.135000	0.541000	0.960000	1.640000	0.586000	0.036000	0.209000	0.044000	3.339624	0.220079	0.370368	0.013148	1.070568	0.141628	0.001039	0.919534	0.250043	0.397852	0.044587	3.156926	0.468969	6.779216	3.287643	0.194003	0.116310	0.184021	1.443007	3.088246	3.511302	3.511302	0.725038	0.667259	1.118823	0.441223	0.068402	0.906629	2.006549	0.216734	0.055741	0.001171	0.378977	0.000736	70.142315	
2018-12-18 00:00	1.070000	0.290000	0.171000	0.014000	0.462000	0.088000	0.236000	0.765000	0.260000	0.420000	0.017000	0.660000	0.325000	2.240000	0.157000	2.080000	0.143000	0.311000	0.221000	1.040000	1.640000	2.320000	2.730000	0.284000	0.960000	0.442000	0.674000	0.135000	0.541000	0.960000	1.640000	0.586000	0.036000	0.172000	0.044000	2.991553	0.204677	0.339868	0.012946	0.958814	0.131214	0.001055	0.844522	0.232283	0.370134	0.041731	2.817020	0.414639	6.077443	2.967354	0.186219	0.108552	0.173589	1.331116	2.763063	3.170145	3.170145	0.648762	0.616881	0.998605	0.410639	0.067536	0.806877	1.795950	0.209740	0.054872	0.001446	0.346801	0.000724	50.104453	
2018-12-19 00:00	0.940000	0.260000	0.150000	0.014000	0.412000	0.088000	0.236000	0.710000	0.230000	0.420000	0.017000	0.660000	0.306000	2.090000	0.137000	1.990000	0.143000	0.311000	0.221000	0.989000	1.380000	2.220000	2.600000	0.234000	0.960000	0.380000	0.674000	0.108000	0.477000	0.880000	1.550000	0.586000	0.036000	0.172000	0.044000	2.665719	0.190962	0.312283	0.012782	0.851931	0.121261	0.001151	0.787376	0.218536	0.343220	0.038891	2.502195	0.365589	5.423645	2.671691	0.178845	0.101536	0.163997	1.224130	2.460941	2.853956	2.853956	0.576402	0.566245	0.888364	0.380290	0.066683	0.715037	1.601158	0.203013	0.054162	0.001712	0.316429	0.000764	37.275165	
2018-12-20 00:00	0.820000	0.260000	0.150000	0.014000	0.462000	0.088000	0.273000	0.765000	0.230000	0.420000	0.017000	0.760000	0.288000	1.800000	0.157000	1.900000	0.143000	0.311000	0.221000	0.939000	1.380000	2.030000	2.480000	0.284000	0.960000	0.348000	0.674000	0.135000	0.477000	0.960000	1.550000	0.586000	0.036000	0.172000	0.071000	2.428151	0.187423	0.293546	0.012629	0.844525	0.115215	0.001217	0.749664	0.210780	0.331971	0.038528	2.318284	0.332712	4.991373	2.589117	0.177767	0.101558	0.164032	1.172031	2.332405	2.711840	2.711840	0.534719	0.580778	0.855755	0.368377	0.066505	0.711535	1.616775	0.198764	0.053452	0.002241	0.300547	0.000795	290.289659	
2018-12-21 00:00	0.940000	1.410000	0.246000	0.016000	1.440000	0.131000	0.311000	0.877000	0.320000	0.550000	0.040000	0.760000	0.585000	2.090000	0.710000	3.050000	0.143000	0.348000	0.276000	1.730000	3.500000	2.030000	2.350000	1.020000	2.080000	0.690000	0.967000	0.206000	1.250000	2.320000	1.730000	0.586000	0.036000	0.399000	0.061000	3.012220	0.589725	0.571462	0.012632	1.495922	0.123457	0.001516	0.817936	0.269185	0.441495	0.077286	3.086318	0.467921	6.396102	3.223196	0.374243	0.271558	0.243785	1.384855	3.346534	3.740036	3.740036	0.910676	1.618071	1.055717	0.522842	0.067461	1.072063	2.428846	0.217783	0.052843	0.004259	0.317879	0.000845	1119.446856	
2018-12-22 00:00	1.360000	2.480000	0.624000	0.018000	2.960000	0.147000	0.351000	1.490000	0.640000	0.660000	0.051000	1.500000	1.170000	3.560000	2.660000	4.340000	0.143000	0.771000	0.505000	2.680000	5.340000	5.120000	4.650000	1.810000	3.970000	1.200000	1.130000	0.437000	1.910000	3.990000	2.090000	0.586000	0.079000	0.585000	0.082000	3.317063	0.954624	0.978013	0.013328	1.882831	0.128400	0.002363	0.910133	0.330133	0.563096	0.149728	3.544362	0.572717	7.189225	3.587426	0.561048	0.549283	0.306338	1.510494	3.929105	4.330916	4.330916	1.130571	2.253993	1.165704	0.815585	0.069024	1.283364	2.904684	0.231882	0.052245	0.006034	0.326520	0.000895	425.124606	
2018-12-23 00:00	1.210000	2.080000	0.624000	0.020000	2.420000	0.171000	0.392000	1.820000	0.770000	0.720000	0.064000	1.640000	1.110000	3.120000	2.170000	4.630000	0.143000	1.340000	0.552000	2.070000	5.340000	5.270000	7.000000	1.700000	3.630000	1.400000	1.220000	0.376000	1.910000	4.160000	1.820000	0.505000	0.079000	0.516000	0.071000	4.296286	1.356817	1.532105	0.051531	2.247337	0.201304	0.034385	1.793141	0.608425	0.969610	0.306518	4.424526	0.707665	9.255058	4.854717	0.891009	0.876184	0.582638	2.285985	4.948239	5.961418	5.961418	1.437763	3.739564	1.403951	1.649381	0.093158	1.580824	3.714052	0.375558	0.067286	0.111109	0.450766	0.015440	1575.787277	
2018-12-24 00:00	2.410000	2.720000	0.966000	0.034000	2.420000	0.285000	0.822000	4.120000	1.890000	0.900000	0.078000	2.300000	1.310000	5.420000	2.780000	6.960000	0.260000	1.870000	1.190000	4.810000	7.580000	7.090000	9.100000	1.930000	5.410000	1.500000	1.870000	0.873000	2.270000	5.060000	2.760000	1.450000	0.357000	1.280000	0.441000	4.781074	1.570492	1.835227	0.074864	2.404101	0.244096	0.055599	2.323156	0.772790	1.205524	0.397548	4.843802	0.768742	10.284316	5.526790	1.074844	1.057549	0.750822	2.729104	5.443233	6.851186	6.851186	1.586027	4.585132	1.511016	2.134370	0.107323	1.716236	4.106109	0.460846	0.077484	0.175374	0.520805	0.024647	179.489763	
2018-12-25 00:00	2.780000	2.320000	0.532000	0.020000	2.290000	0.195000	0.434000	3.030000	1.200000	0.840000	0.064000	2.480000	1.110000	5.670000	2.050000	5.830000	0.195000	1.130000	0.650000	3.920000	6.230000	7.250000	9.600000	1.700000	4.850000	1.300000	1.130000	0.637000	2.030000	4.330000	2.270000	0.870000	0.357000	0.909000	0.297000	4.924826	1.649760	1.963684	0.087437	2.413908	0.264071	0.067403	2.586470	0.853329	1.318066	0.442178	4.942118	0.780049	10.588749	5.771706	1.158012	1.136765	0.833902	2.927619	5.568174	7.188335	7.188335	1.622051	4.959013	1.528166	2.371999	0.114502	1.740558	4.210076	0.504915	0.082972	0.210169	0.549596	0.029747	3.718575	
2018-12-26 00:00	2.590000	1.840000	0.373000	0.018000	1.730000	0.195000	0.311000	2.070000	0.840000	0.780000	0.051000	2.120000	0.931000	4.940000	1.320000	5.070000	0.167000	0.715000	0.461000	3.230000	5.570000	6.300000	8.140000	1.490000	4.490000	1.100000	1.130000	0.355000	1.680000	3.650000	2.180000	0.673000	0.227000	0.661000	0.148000	4.849114	1.639828	1.975825	0.092632	2.329449	0.268747	0.072743	2.672693	0.877885	1.351324	0.456001	4.846234	0.761414	10.438966	5.744540	1.173658	1.147704	0.859382	2.962854	5.469238	7.178475	7.178475	1.585052	5.020140	1.491882	2.445861	0.116908	1.697587	4.136784	0.520930	0.085471	0.225856	0.551227	0.032072	35.424380	
2018-12-27 00:00	2.230000	1.480000	0.338000	0.016000	1.530000	0.171000	0.273000	1.740000	0.770000	0.720000	0.051000	1.950000	0.782000	4.470000	0.953000	4.340000	0.143000	0.515000	0.378000	2.570000	4.760000	5.700000	7.450000	1.390000	3.970000	0.938000	0.967000	0.262000	1.450000	3.010000	2.090000	0.586000	0.191000	0.585000	0.126000	4.633246	1.573398	1.912996	0.092906	2.194493	0.263437	0.073752	2.639273	0.865193	1.328410	0.449000	4.617887	0.723823	9.987758	5.536277	1.145684	1.114392	0.847128	2.892426	5.221969	6.936191	6.936191	1.511509	4.889286	1.418866	2.408321	0.116148	1.609319	3.943263	0.518425	0.085716	0.227612	0.535381	0.032470	36.188009	
2018-12-28 00:00	1.870000	1.200000	0.275000	0.016000	1.260000	0.171000	0.273000	1.490000	0.640000	0.660000	0.051000	1.500000	0.696000	3.780000	0.604000	3.800000	0.143000	0.473000	0.341000	2.070000	4.040000	4.980000	6.360000	1.200000	3.630000	0.814000	0.967000	0.224000	1.250000	2.580000	2.000000	0.586000	0.227000	0.516000	0.108000	4.336534	1.473703	1.809601	0.090031	2.026850	0.252172	0.072024	2.534246	0.829902	1.273907	0.429445	4.314110	0.675342	9.362634	5.242143	1.091237	1.057034	0.811363	2.758275	4.886601	6.556211	6.556211	1.410517	4.632114	1.327581	2.303985	0.113441	1.496935	3.686208	0.504273	0.084620	0.221132	0.509256	0.031683	46.239698	
2018-12-29 00:00	1.520000	1.060000	0.275000	0.016000	0.970000	0.131000	0.273000	1.340000	0.580000	0.660000	0.051000	1.360000	0.585000	3.330000	0.462000	3.410000	0.143000	0.390000	0.307000	1.810000	3.500000	4.430000	5.560000	1.110000	3.140000	0.752000	0.899000	0.187000	1.160000	2.320000	1.820000	0.586000	0.158000	0.399000	0.093000	4.013249	1.429622	1.752644	0.087777	1.844923	0.241349	0.076103	2.423647	0.788067	1.230541	0.413241	3.988135	0.620573	8.686855	4.929839	1.041952	1.125887	0.770024	2.625529	4.510287	6.139791	6.139791	1.294953	4.313636	1.228804	2.213760	0.112515	1.373538	3.403018	0.488598	0.088235	0.211065	0.485461	0.032518	461.199813	
2018-12-30 00:00	1.520000	1.130000	0.409000	0.022000	0.970000	0.147000	0.392000	1.490000	0.640000	0.660000	0.051000	1.360000	0.551000	3.120000	0.462000	4.780000	0.143000	0.613000	0.307000	1.890000	3.320000	4.170000	5.370000	1.110000	3.140000	0.876000	1.050000	0.417000	1.160000	2.580000	1.910000	0.764000	0.191000	0.455000	0.148000	3.731000	1.350998	1.658806	0.083655	1.686772	0.230378	0.076701	2.308450	0.751100	1.168852	0.390135	3.687110	0.568975	8.069976	4.903432	0.979915	1.134127	0.724720	2.500840	4.184939	5.743492	5.743492	1.191712	4.086871	1.145249	2.087811	0.109912	1.298863	3.265925	0.468442	0.089320	0.201530	0.467742	0.032111	412.283155	
2018-12-31 00:00	1.520000	0.880000	0.338000	0.016000	0.907000	0.131000	0.273000	1.490000	0.640000	0.600000	0.051000	1.360000	0.518000	2.730000	0.462000	4.340000	0.143000	0.613000	0.341000	1.590000	2.980000	3.780000	4.820000	1.020000	2.980000	0.814000	0.899000	0.337000	1.070000	2.450000	1.820000	0.673000	0.191000	0.399000	0.126000	3.452110	1.253956	1.546482	0.078520	1.530824	0.218326	0.075099	2.178520	0.710037	1.103093	0.364331	3.409617	0.531254	7.479081	4.795553	0.913656	1.104156	0.674481	2.361354	3.869776	5.350591	5.350591	1.091198	3.833676	1.069595	1.948744	0.106334	1.218240	3.094300	0.447483	0.089661	0.190804	0.445844	0.031025	155.655753	
2019-01-01 00:00	1.520000	0.880000	0.338000	0.018000	0.847000	0.147000	0.351000	1.490000	0.640000	0.660000	0.051000	1.220000	0.518000	2.730000	0.604000	4.780000	0.143000	0.515000	0.307000	1.660000	2.830000	3.540000	4.480000	1.020000	2.980000	1.000000	0.899000	0.187000	1.250000	2.710000	1.820000	0.673000	0.191000	0.345000	0.108000	3.225417	1.160617	1.439261	0.074592	1.394256	0.210993	0.079178	2.068617	0.673490	1.056897	0.341873	3.176383	0.496535	6.996324	4.793069	0.856055	1.065662	0.629961	2.280069	3.612347	5.035694	5.035694	1.002177	3.622927	1.060263	1.836957	0.106778	1.151850	2.960660	0.438381	0.094692	0.183233	0.436338	0.030993	595.492317	
2019-01-02 00:00	1.360000	0.820000	0.338000	0.016000	0.847000	0.147000	0.392000	1.650000	0.640000	0.660000	0.051000	1.220000	0.551000	2.920000	1.070000	5.520000	0.143000	0.515000	0.307000	1.810000	2.830000	3.660000	4.480000	0.934000	3.140000	1.200000	0.967000	0.262000	1.340000	3.170000	2.000000	0.673000	0.227000	0.516000	0.148000	2.984803	1.062179	1.325379	0.070088	1.258957	0.200982	0.080926	1.945588	0.632372	0.998616	0.317437	2.931251	0.458169	6.483885	4.651555	0.797141	1.008444	0.585303	2.170862	3.337330	4.689993	4.689993	0.911880	3.370488	1.023287	1.711497	0.105591	1.071916	2.781380	0.425562	0.097275	0.172805	0.419219	0.030308	32.261921	
