SWMM5 LID Report File

Project:  
LID Unit: BC1 in Subcatchment S_BC

                    	  Elapsed	    Total	    Total	  Surface	 Pavement	     Soil	  Storage	  Surface	    Drain	  Surface	 Pavement	     Soil	  Storage
                    	     Time	   Inflow	     Evap	    Infil	     Perc	     Perc	    Exfil	   Runoff	  OutFlow	    Level	    Level	 Moisture	    Level
Date        Time    	    Hours	    mm/hr	    mm/hr	    mm/hr	    mm/hr	    mm/hr	    mm/hr	    mm/hr	    mm/hr	       mm	       mm	  Content	       mm
----------- --------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------
 03/01/2018 11:40:00	 1355.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 11:45:00	 1355.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 11:50:00	 1355.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 11:55:00	 1355.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 12:00:00	 1356.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 12:05:00	 1356.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 12:10:00	 1356.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 12:15:00	 1356.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 12:20:00	 1356.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 12:25:00	 1356.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 12:30:00	 1356.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 12:35:00	 1356.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 12:40:00	 1356.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 12:45:00	 1356.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 12:50:00	 1356.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 12:55:00	 1356.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 13:00:00	 1357.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 13:05:00	 1357.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 13:10:00	 1357.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 13:15:00	 1357.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 13:20:00	 1357.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 13:25:00	 1357.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 13:30:00	 1357.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 13:35:00	 1357.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 13:40:00	 1357.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 13:45:00	 1357.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 13:50:00	 1357.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 13:55:00	 1357.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 14:00:00	 1358.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 14:05:00	 1358.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 14:10:00	 1358.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 14:15:00	 1358.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 14:20:00	 1358.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 14:25:00	 1358.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 14:30:00	 1358.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 14:35:00	 1358.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 14:40:00	 1358.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 14:45:00	 1358.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 14:50:00	 1358.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 14:55:00	 1358.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 15:00:00	 1359.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 15:05:00	 1359.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 15:10:00	 1359.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 15:15:00	 1359.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 15:20:00	 1359.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 15:25:00	 1359.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 15:30:00	 1359.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 15:35:00	 1359.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 15:40:00	 1359.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 15:45:00	 1359.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 15:50:00	 1359.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 15:55:00	 1359.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 16:00:00	 1360.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 16:05:00	 1360.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 16:10:00	 1360.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 16:15:00	 1360.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 16:20:00	 1360.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 16:25:00	 1360.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 16:30:00	 1360.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 16:35:00	 1360.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 16:40:00	 1360.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 16:45:00	 1360.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 16:50:00	 1360.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 16:55:00	 1360.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 17:00:00	 1361.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 17:05:00	 1361.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 17:10:00	 1361.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 17:15:00	 1361.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 17:20:00	 1361.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 17:25:00	 1361.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 17:30:00	 1361.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 17:35:00	 1361.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 17:40:00	 1361.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 17:45:00	 1361.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 17:50:00	 1361.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 17:55:00	 1361.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 18:00:00	 1362.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 18:05:00	 1362.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 18:10:00	 1362.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 18:15:00	 1362.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 18:20:00	 1362.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 18:25:00	 1362.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 18:30:00	 1362.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 18:35:00	 1362.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 18:40:00	 1362.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 18:45:00	 1362.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 18:50:00	 1362.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 18:55:00	 1362.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 19:00:00	 1363.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 19:05:00	 1363.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 19:10:00	 1363.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 19:15:00	 1363.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 19:20:00	 1363.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 19:25:00	 1363.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 19:30:00	 1363.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 19:35:00	 1363.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 19:40:00	 1363.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 19:45:00	 1363.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 19:50:00	 1363.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 19:55:00	 1363.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.191	  511.344
 03/01/2018 20:00:00	 1364.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 20:05:00	 1364.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 20:10:00	 1364.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 20:15:00	 1364.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 20:20:00	 1364.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 20:25:00	 1364.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 20:30:00	 1364.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 20:35:00	 1364.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 20:40:00	 1364.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 20:45:00	 1364.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 20:50:00	 1364.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 20:55:00	 1364.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 21:00:00	 1365.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 21:05:00	 1365.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 21:10:00	 1365.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 21:15:00	 1365.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 21:20:00	 1365.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 21:25:00	 1365.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 21:30:00	 1365.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 21:35:00	 1365.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 21:40:00	 1365.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 21:45:00	 1365.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 21:50:00	 1365.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 21:55:00	 1365.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 22:00:00	 1366.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 22:05:00	 1366.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 22:10:00	 1366.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 22:15:00	 1366.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 22:20:00	 1366.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 22:25:00	 1366.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 22:30:00	 1366.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 22:35:00	 1366.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 22:40:00	 1366.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 22:45:00	 1366.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 22:50:00	 1366.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 22:55:00	 1366.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 23:00:00	 1367.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 23:05:00	 1367.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 23:10:00	 1367.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 23:15:00	 1367.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 23:20:00	 1367.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 23:25:00	 1367.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 23:30:00	 1367.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 23:35:00	 1367.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 23:40:00	 1367.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 23:45:00	 1367.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 23:50:00	 1367.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/01/2018 23:55:00	 1367.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/02/2018 00:00:00	 1368.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/02/2018 00:05:00	 1368.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/02/2018 00:10:00	 1368.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/02/2018 00:15:00	 1368.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/02/2018 00:20:00	 1368.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
 03/02/2018 00:25:00	 1368.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.190	  511.344
